"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0130",0.053696398906621,0.0359353948975071,0.0691191609553191,0.188531392796543,0.0890899524924275,0.000184366180947832,0.407071231905063,0.0938132293257091,0.0625588725398626
"Bulk_0131",0.128436322364484,0.129343697049162,0.22008157110435,0.1254471834158,0.208203944298538,0,0.165873462390385,0.00179666203581302,0.0208171573414681
"Bulk_0132",0.0861189027701693,0.0495694481218668,0.178248271733668,0.100861171136165,0.123318626352957,0.0261077607685561,0.0911337545856936,0.0499724091801203,0.294669655350804
"Bulk_0133",0.0380837131124009,0.0189455144093897,0.0710091095968498,0.344698742364284,0.091932143633279,0.0017515695861371,0.316540289793905,0.101333291081952,0.0157056264218016
"Bulk_0134",0.0391453430634431,0.0821382868239094,0.368929782694308,0.22941986475511,0.0177399901990522,0.0557291645755134,0.064507907239444,0.0566360461609574,0.0857536144882626
"Bulk_0135",0.0580838441332929,0.118805345237982,0.23475675169263,0.11488933027378,0.282876937728493,0.012004597616355,0.0821637820124776,0.0545900276371068,0.0418293836678824
"Bulk_0136",0.226959968794512,0.0848614647199901,0.02975191611254,0.224277328243766,0.057978380371708,0.121891936468795,0.143393376529896,0.0425196244678998,0.0683660042908935
"Bulk_0137",0.022154578041664,0.089987098712977,0.00953928416846129,0.0529038605442149,0.0381770596380971,0.260278088105175,0.0955605581508127,0.351013094748999,0.0803863778895992
"Bulk_0138",0.0262250894720498,0.0885662372811332,0.0186227266305437,0.251875417564599,0.209238621334896,0.12505853506738,0.0906263503195395,0.165521435945448,0.0242655863844104
"Bulk_0139",0.0759338453677866,0.0556603172655783,0.0751983896827847,0.0837766575890652,0.0240877054303846,0.335008166502478,0.0570322077283772,0.143568912148287,0.149733798285258
"Bulk_0140",0.0503440336819436,0.0678009817991043,0.324641586223771,0.135970143268938,0.0406171165228058,0.0421996711958121,0.117666524035431,0.202399357452212,0.0183605858199825
"Bulk_0141",0.141302468247388,0.0647834190297075,0.0590258697776178,0.168434533344495,0.0201066718699764,0.0512293180984549,0.389274814795278,0.0731097889135837,0.0327331159234994
"Bulk_0142",0.149156811910459,0.0852071137790533,0.294272336328842,0.133025822055137,0.106096040126454,0.0819238756874914,0.0595529806618618,0.0428145476120371,0.0479504718386647
"Bulk_0143",0.0923520943899224,0.0775243636816198,0.323581064003733,0.0689704311985719,0.118652122801856,0.0958171555259106,0.058668223646941,0.0246512511354614,0.139783293615984
"Bulk_0144",0.2677270982778,0.0809765937467535,0.0978678212836962,0.293491920686895,0.0684109742176889,0.0452369916426196,0.125353409057768,0.00405992471785186,0.016875266368927
"Bulk_0145",0.0326731101977746,0.0149375238968837,0.0495390836806884,0.13155652471461,0.116285177332915,0.240175789100848,0.1971386834453,0.0332711958515999,0.18442291177938
"Bulk_0146",0.101004481261266,0.025846717791331,0.0922858642372225,0.178921318356856,0.136295630898651,0.197656325322058,0.0959675877331862,0.0223299815955175,0.149692092803912
