"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0041",9.81010699802048e-09,0.0190704401206221,0.0498425882723018,0.0753091009324761,0.0544707215025152,0.044321582434287,0.264219521416381,0.138597890896617,0.354168144614692
"Bulk_0042",0.0198711836826205,0.148957230135378,0.0253663201629761,0.0944849902142584,0.0536147885747824,0.0205478621859798,0.164454625493778,0.0446109625211617,0.428092037029065
"Bulk_0043",0.018967949999401,0.0263690708873431,0.116906737741471,0.125984920699598,0.023756001817846,0.0158583437773333,0.193143936365084,0.0713421214207553,0.407670917291168
"Bulk_0044",0.0324723018548427,0.0303361048255132,0.0952238758415916,0.0721995048168184,0.0487910070708217,0.113508861437364,0.192306548656155,0.0782944548145898,0.336867340682304
"Bulk_0045",0.0137615826624228,0.0227059999158995,0.0346969229543092,0.0224744350063009,0.0383708985968508,0.0121508346487216,0.286675917688799,0.0623297436914532,0.506833664835243
"Bulk_0046",0.0133161671162501,0.0326267094658729,0.0167153603622917,0.0306267236083156,0.107292026730176,0.0137576325830156,0.232186273538999,0.198764837288243,0.354714269306837
"Bulk_0047",6.47466133345953e-20,0.0497622684899829,0.0876907603913198,0.0331962633209416,0.136441091558406,0.00989291024487484,0.230240338443774,0.0519605411201381,0.400815826430563
"Bulk_0048",0.00199810698279798,0.0425265557333756,0.0202895117604433,0.0410045433535665,0.151547379862705,0.0412545979664965,0.194961124722555,0.194250307317498,0.312167872300562
"Bulk_0049",0.0516454895062982,0.0561896248709251,0.0412280181412677,0.0464694735946058,0.0400813820067825,0.0124858446897088,0.179858870640369,0.278277318230295,0.293763978319747
"Bulk_0050",0.00486440045471136,0.0311359711980197,0.0248180071197493,0.01340596217811,0.0420930730690367,0.0384735351615282,0.226798662828819,0.175927689904803,0.442482698085223
"Bulk_0051",0.0122436208508947,0.00855826616663322,0.0401374195432767,0.0144417860401603,3.99867871560693e-09,0.0237329673675779,0.136644163191333,0.467419120762335,0.29682265207911
"Bulk_0052",0.0586101041461937,0.0406680927688812,0.0608351434227447,0.165029959393604,0.116780277190016,0.01476471545623,0.113390483326355,0.0844292283797221,0.345491995916253
"Bulk_0053",0.00702183413335903,0.0321458285909025,0.0268172365117314,0.0824344364538387,0.0470109781476786,0.00276862895389318,0.143753662438501,0.3119020742666,0.346145320503496
"Bulk_0054",0.0659500622447431,0.0239182850649135,0.0135500271362717,0.0325339320789508,0.0362189323288952,0.0178800815196292,0.315944713758313,0.0974809587480511,0.396523007120232
"Bulk_0055",0.0425974542388905,0.0464438046688517,0.0537635905627287,0.0764685309580989,0.032357512762552,0.0113578080574474,0.170850226621793,0.236060985725344,0.330100086404294
"Bulk_0056",0.039363434509255,0.212910155161034,0.0330165026099674,0.0341994432127135,0.0720916438405736,0.0136443758582019,0.193682161741205,0.0737041061590225,0.327388176908027
"Bulk_0057",0,0.0370315421193962,0.0196818699954105,0.0281872533983237,0.149147227402789,0.013801908314948,0.283507092382313,0.00689192416514382,0.461751182221675
"Bulk_0058",0.0687759668307817,0.0788259776823972,0.0258210476603016,0.0370738709223626,0.04161625873437,0.177444591232964,0.204022904938943,0.0173776535954332,0.349041728402447
"Bulk_0059",0.0050030633751867,0.0220597067827479,0.0841911972863638,0.101860067128616,0.00446775389882991,0.0133779056232965,0.206009232889416,0.102902856329152,0.460128216686392
"Bulk_0060",0.0604477151112917,0.0128569179803257,0.108366418601516,0.065055551574625,0.146232387944648,0.0112437408551545,0.239826936071758,0.0265428831391528,0.329427448721529
"Bulk_0061",0.0398516919811486,0.0457430288834466,0.0317099557408946,0.0378707522984384,0.0759096536106428,0.0202780466066784,0.31084740176039,0.0218688002417743,0.415920668876586
"Bulk_0062",0.0962124589104551,0.0301347048192618,0.0195292646872101,0.0426761184859494,0.00902234686399871,0.00998829420550336,0.146756899443424,0.288453008338397,0.3572269042458
"Bulk_0063",0.0591324017021139,0.0255829023726593,0.0834589440067646,0.0839789868734488,0.0158860060855506,0.00909376404005213,0.166964406043597,0.223496546163611,0.332406042712202
"Bulk_0064",0.00288066392405383,0.0256686300128888,0.00884385715726358,0.00446403852002643,7.27409286294447e-09,0.0193131018627938,0.243388607670525,0.263866796277031,0.431574297301325
"Bulk_0065",0.0170416863239915,0.026291822930944,0.0350575898569625,0.0307294320518207,0.034920937175965,0.0150128818579598,0.338477006118529,0.0153037074905013,0.487164936193326
"Bulk_0066",0.0284108492585072,0.0210762788153573,0.0101423439184278,0.0731402562459824,0.0263757674156006,0.0263756580552802,0.209707554063204,0.224561502291478,0.380209789936162
"Bulk_0067",0.0116114177377287,0.0758477536617847,0.0500640755042273,0.00971063935033533,0.0466260108176847,0.0237564847434095,0.234646508265033,0.153566069554029,0.394171040365768
"Bulk_0068",0.00275426675517181,0.0534432125403179,0.0879209124284409,0.0121017957567233,0.0376959267456701,0.0317685207532182,0.272959928113313,0.0874258066212658,0.413929630285879
"Bulk_0069",0,0.0521536103111743,0.0212421358892176,0.0235715572478291,0.000953706242074961,0.0225279011280749,0.254848775657813,0.292186459653215,0.332515853870601
"Bulk_0070",0,0.0276266239589488,0.00804584380084143,0.102727547020909,0.0458411432407977,0.0248481771629645,0.270791845888335,0.0142600241350939,0.505858794792109
"Bulk_0071",0.0370508042942469,0.177355884267903,0.0570152194338983,0.0175856724035531,0.0958803592915362,0.0189085531022769,0.227979906178548,0.00644338907030485,0.361780211957732
