trial,method,scenario,scenario_desc,r,rho,rmse
6,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.686298698168742,0.5177595141293129,0.16615615583543644
6,spacet_v1_ratio,titration,Titration (0-90%),0.6648453057002817,0.580018588683079,0.13162566472883583
6,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7471072872663831,0.749491644748995,0.07462498637677886
6,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8639979754935965,0.8047618852709353,0.08383015916167083
6,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9423429808206352,0.6307281522093587,0.08202756020923142
6,spacet_v3_irwls,titration,Titration (0-90%),0.9268001562214881,0.7577500821006136,0.06612662573248751
6,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8306235388824833,0.8154672972953347,0.059303344355739494
6,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9116422525579984,0.849858761236162,0.06843807540633395
6,music,tumor_purity,Tumor Purity (60-90%),0.9432054943838467,0.5392438421399436,0.09187195485447519
6,music,titration,Titration (0-90%),0.8718841707682284,0.6611824637196699,0.08793439413696336
6,music,uniform,Uniform (alpha=1.0),0.6882693508861685,0.6778495799539059,0.08449834432236414
6,music,sparse,Sparse (alpha=0.3),0.8523965834704068,0.7566335416350024,0.08726184229303015
6,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8695440771042873,0.6395648314461303,0.11434902649753195
6,dwls_minor,titration,Titration (0-90%),0.6529872270521699,0.6395718896469773,0.14848510742453078
6,dwls_minor,uniform,Uniform (alpha=1.0),0.3914793381165746,0.6413202465830394,0.1708291074481361
6,dwls_minor,sparse,Sparse (alpha=0.3),0.728874322383514,0.7538029421900059,0.1326171299951338
7,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.5620686677529111,0.4871881521801028,0.19275794476701946
7,spacet_v0_none,titration,Titration (0-90%),0.5708639278665549,0.6177829515506905,0.14794651063150974
7,spacet_v0_none,uniform,Uniform (alpha=1.0),0.6713461819523332,0.7192838747121655,0.08779226538495429
7,spacet_v0_none,sparse,Sparse (alpha=0.3),0.815755106306653,0.7943132598865046,0.09974505179260149
7,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.6406216158359801,0.5268196816465296,0.17699462676126762
7,spacet_v1_ratio,titration,Titration (0-90%),0.6403359396304882,0.6472040658885797,0.13566889962261178
7,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7046682857751336,0.7439217301210963,0.08188090340010189
7,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8377221452132527,0.8059011511071155,0.09340648762009396
7,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8489481718160826,0.6078033140356848,0.12606382191395354
7,spacet_v3_irwls,titration,Titration (0-90%),0.8278142271696749,0.7154975666375081,0.09703880113386334
7,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.772404682739938,0.780801633912449,0.06731381694460495
7,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8850709053711805,0.825583756188975,0.07803868554877548
7,music,tumor_purity,Tumor Purity (60-90%),0.9858570555017953,0.5660263920560661,0.05025062437251059
7,music,titration,Titration (0-90%),0.9446059389907001,0.6959425022190854,0.05779595703152421
7,music,uniform,Uniform (alpha=1.0),0.8203023633008335,0.7432325352097158,0.06068877529757882
7,music,sparse,Sparse (alpha=0.3),0.9160637021198599,0.7992689409874002,0.06722510799148203
7,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9099396836218774,0.7615471191732152,0.10230609166736851
7,dwls_minor,titration,Titration (0-90%),0.9080489926167724,0.8281295906738606,0.07444618930282002
7,dwls_minor,uniform,Uniform (alpha=1.0),0.9221792708948913,0.919421746735107,0.03971898643146217
7,dwls_minor,sparse,Sparse (alpha=0.3),0.9690603905841314,0.9082915950612753,0.04137106566228167
8,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9939574080696356,0.7555458236011632,0.04100616085746698
8,spacet_v0_none,titration,Titration (0-90%),0.9528878063439578,0.8766255680198479,0.06038582029574703
8,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8534379484948619,0.8637093039280656,0.05704904037882556
8,spacet_v0_none,sparse,Sparse (alpha=0.3),0.927888478359242,0.8928292287695592,0.06286459589655327
8,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9939406290459106,0.755462148847681,0.04087129727202421
8,spacet_v1_ratio,titration,Titration (0-90%),0.9535582383856023,0.8772398896626419,0.059941059912986906
8,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8566814645577795,0.8676956403123517,0.05624576550292215
8,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9294585440308644,0.893749427214499,0.06213452856314306
8,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9850863472825563,0.6709199721297976,0.04074238916851321
8,spacet_v3_irwls,titration,Titration (0-90%),0.9403473873221054,0.8361848876625712,0.05182876409392314
8,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8423731394460777,0.8444452838678619,0.05812060060675976
8,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9292203392946558,0.8842057746195414,0.061584881504313044
8,music,tumor_purity,Tumor Purity (60-90%),0.9921580637679308,0.7584264969378083,0.03131255890328623
8,music,titration,Titration (0-90%),0.9393057361484176,0.8457262950109645,0.05150806725804708
8,music,uniform,Uniform (alpha=1.0),0.8180429876318825,0.7859868757615175,0.06409832537298606
8,music,sparse,Sparse (alpha=0.3),0.9141023550637161,0.8270886227187437,0.06763428807670564
8,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.6943608358981301,0.7797238015386438,0.16752418168823047
8,dwls_minor,titration,Titration (0-90%),0.7004073835145253,0.8238185925758162,0.10705319190888443
8,dwls_minor,uniform,Uniform (alpha=1.0),0.9072224024974593,0.8814798893456449,0.04403281045028327
8,dwls_minor,sparse,Sparse (alpha=0.3),0.9437720224188193,0.9036408315976316,0.05485001077442369
9,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.748282868021361,0.6408702888005974,0.1544881617611138
9,spacet_v0_none,titration,Titration (0-90%),0.6916484222393082,0.6312904447636309,0.11253540345153244
9,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7051944646196836,0.7030504239465952,0.0751781456321006
9,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8588988078183782,0.799291700505434,0.08294703001529455
9,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.7916239856033301,0.6354988589756727,0.14383759400226842
9,spacet_v1_ratio,titration,Titration (0-90%),0.7296508384560865,0.6420087276499612,0.10629670577189679
9,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7148538454684032,0.7068885040492908,0.07369517902795993
9,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8653727550981148,0.8025424900208181,0.08114814987777526
9,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9453923110216998,0.5935507146581537,0.0824140847402862
9,spacet_v3_irwls,titration,Titration (0-90%),0.9073727075483036,0.746734731048696,0.06554447176090807
9,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8164393288538079,0.7904844558806817,0.05820467772342376
9,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9062978607394397,0.8345573297333193,0.06875434012342761
9,music,tumor_purity,Tumor Purity (60-90%),0.6648603206206228,0.561179813625127,0.17203900699255764
9,music,titration,Titration (0-90%),0.5392058626335402,0.5532901957354441,0.1391640242041826
9,music,uniform,Uniform (alpha=1.0),0.49949340537758935,0.6058278153394843,0.10937726309446333
9,music,sparse,Sparse (alpha=0.3),0.780472606072572,0.7089675228352336,0.1023272171651292
9,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.872094967243201,0.6802372741853683,0.12191747700345966
9,dwls_minor,titration,Titration (0-90%),0.8103733576035571,0.7453534532024706,0.09115979343230285
9,dwls_minor,uniform,Uniform (alpha=1.0),0.7741213251297163,0.8037752789429874,0.06939323370929762
9,dwls_minor,sparse,Sparse (alpha=0.3),0.886907409858957,0.8566901693482936,0.07594477339048011
10,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.8042008686082945,0.59615893170774,0.14311522838498317
10,spacet_v0_none,titration,Titration (0-90%),0.754219816949639,0.6745589414742487,0.11346809297189672
10,spacet_v0_none,uniform,Uniform (alpha=1.0),0.724720962647461,0.7044411146487104,0.0760052332427832
10,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8731228582688987,0.812173338892773,0.07967856861163745
10,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8045038655682205,0.6009577654566015,0.1427207964709104
10,spacet_v1_ratio,titration,Titration (0-90%),0.7563536056520052,0.6811333097114719,0.11304611301223287
10,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.725624989135108,0.7071839030679139,0.07589528196716597
10,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8730235327937986,0.8132941979932108,0.07972699743037137
10,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.7927323940534703,0.6413679432601993,0.14477371073455159
10,spacet_v3_irwls,titration,Titration (0-90%),0.7090616113397477,0.7466221745472381,0.12306390569035938
10,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7661294518809887,0.7903851272760569,0.07057441301820552
10,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8748818699282274,0.8478414155136995,0.07960655854757946
10,music,tumor_purity,Tumor Purity (60-90%),0.6642359358389073,0.6282606281030536,0.17688706349523753
10,music,titration,Titration (0-90%),0.6436317001982089,0.6601550865057371,0.13242614473871198
10,music,uniform,Uniform (alpha=1.0),0.7632622861124451,0.7431766896144553,0.07088147122604894
10,music,sparse,Sparse (alpha=0.3),0.895301095950491,0.8116802374374439,0.07239125977325817
10,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9364825103125515,0.7229975808648724,0.09825859415281203
10,dwls_minor,titration,Titration (0-90%),0.9152951892528752,0.8309665017244163,0.07427424000164484
10,dwls_minor,uniform,Uniform (alpha=1.0),0.9096276245052531,0.921936327758126,0.042571172097190184
10,dwls_minor,sparse,Sparse (alpha=0.3),0.960144291868198,0.9284932769449069,0.04540913115205786
11,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.0921161774461872,0.4393100237618682,0.27651512621761165
11,spacet_v0_none,titration,Titration (0-90%),0.1398101723754696,0.47687789651159934,0.21428027934893487
11,spacet_v0_none,uniform,Uniform (alpha=1.0),0.5208301678867409,0.6197839042139387,0.10695490061180504
11,spacet_v0_none,sparse,Sparse (alpha=0.3),0.6836210515657194,0.715347479522467,0.12763751357512235
11,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.11574813127062636,0.44126839599709844,0.27116340729419075
11,spacet_v1_ratio,titration,Titration (0-90%),0.1568284119789115,0.48114395027837953,0.21134227372773362
11,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.5098417723846694,0.6224852602454849,0.10902826917334495
11,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.6771450379321494,0.7193165788759588,0.12923835692836927
11,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8931938741773684,0.639849078257901,0.11435000230499123
11,spacet_v3_irwls,titration,Titration (0-90%),0.8651546002421128,0.6901024904281742,0.08899100860279835
11,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7702900250318165,0.7302427066894411,0.06628208886669623
11,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8864790368709431,0.8124166812493229,0.07632866226404805
11,music,tumor_purity,Tumor Purity (60-90%),0.8835849753172433,0.5043879580132662,0.13293834932325585
11,music,titration,Titration (0-90%),0.8320522217907425,0.6196893238031774,0.10710477196497266
11,music,uniform,Uniform (alpha=1.0),0.7527270917098167,0.7700540747427705,0.06742028178277
11,music,sparse,Sparse (alpha=0.3),0.9001023764653334,0.7847685023887352,0.07263855409869832
11,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8715526521893127,0.6890240517853318,0.11722867705327
11,dwls_minor,titration,Titration (0-90%),0.8640135613427521,0.7641263310944877,0.0906489930079919
11,dwls_minor,uniform,Uniform (alpha=1.0),0.90944500198475,0.9004800699220008,0.0411058942461072
11,dwls_minor,sparse,Sparse (alpha=0.3),0.9585106729567343,0.8980554520810201,0.047071528756958005
12,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.4423242234537078,0.5814144959396227,0.21570697599293015
12,spacet_v0_none,titration,Titration (0-90%),0.4879652959060355,0.6790963008921662,0.1557422564828687
12,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7164963370157101,0.7396597566685437,0.0784465320110059
12,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8333197407512303,0.7984567131028651,0.09408408537615512
12,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.4626502499625827,0.573324829027599,0.21066950254468916
12,spacet_v1_ratio,titration,Titration (0-90%),0.508864346781279,0.6770403868808854,0.15124678369329336
12,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7388539580579926,0.7540565785573343,0.07416029853597082
12,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8482750967812414,0.8069581856008533,0.08954416145295543
12,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9939283565803778,0.768024974635233,0.025598006386281864
12,spacet_v3_irwls,titration,Titration (0-90%),0.9630711764511246,0.8305733730798109,0.045087300089686255
12,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.862929958242017,0.8536866440713239,0.052738991524157425
12,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9321556045897903,0.8606971096104793,0.060616901638760184
12,music,tumor_purity,Tumor Purity (60-90%),0.9746981532208273,0.7510500531853769,0.06658735528876611
12,music,titration,Titration (0-90%),0.9143180867036959,0.8181814147508895,0.06898258760222391
12,music,uniform,Uniform (alpha=1.0),0.7930337232741913,0.7982209359484983,0.06912372179808628
12,music,sparse,Sparse (alpha=0.3),0.896778481452124,0.8192028594703404,0.07523418954741969
12,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8143407555336483,0.7219263849928544,0.14261849101329072
12,dwls_minor,titration,Titration (0-90%),0.7208951958268991,0.7139006971192786,0.11637870936033384
12,dwls_minor,uniform,Uniform (alpha=1.0),0.6861304249677558,0.7200581687422333,0.09807572919800442
12,dwls_minor,sparse,Sparse (alpha=0.3),0.8330926582665709,0.7951203753081105,0.09885231412052303
13,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.16560870375739942,0.5976119376626036,0.27929123875281064
13,spacet_v0_none,titration,Titration (0-90%),0.2211163923695221,0.6652912895697094,0.2053495584992944
13,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7051245959595331,0.7324265882631936,0.07898179423813213
13,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7524601789359836,0.7743621685318505,0.11455168871303613
13,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.1775230435109766,0.6003393856009306,0.27620240374737776
13,spacet_v1_ratio,titration,Titration (0-90%),0.23259266939072554,0.6685233263654045,0.2030122883719268
13,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7086481081260165,0.7346297367468277,0.07832869370638804
13,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7589391249537278,0.7771322453017855,0.11297498358543868
13,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9780555347176915,0.7263110250201774,0.057666495771620634
13,spacet_v3_irwls,titration,Titration (0-90%),0.9296172457980281,0.8248661113725685,0.06448071143894167
13,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8534369854810191,0.8488479083319055,0.05396596188296584
13,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9221539454116304,0.8601571593857215,0.06524996170705169
13,music,tumor_purity,Tumor Purity (60-90%),0.87155573775772,0.662983106040595,0.12397342256172988
13,music,titration,Titration (0-90%),0.8306076640995206,0.7177719237460136,0.09876955621444275
13,music,uniform,Uniform (alpha=1.0),0.8481321427019043,0.8204061491856982,0.055631065487749355
13,music,sparse,Sparse (alpha=0.3),0.9277695371456985,0.8331601000242059,0.06291086029622601
13,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9797456797238459,0.7923592326148319,0.06548200118095432
13,dwls_minor,titration,Titration (0-90%),0.927965610300191,0.8523693180850354,0.0669563254597848
13,dwls_minor,uniform,Uniform (alpha=1.0),0.8219414518566492,0.8283586030496892,0.06219101533020247
13,dwls_minor,sparse,Sparse (alpha=0.3),0.9256447664081455,0.8744984411722639,0.0640924195419193
14,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.6533864482152584,0.5163862132449418,0.17215593660537581
14,spacet_v0_none,titration,Titration (0-90%),0.632087520846828,0.6254446989626651,0.12898305583267536
14,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7673910460118649,0.7745118420285751,0.06644962533292892
14,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8637288449759297,0.8143276268562101,0.08647495179972028
14,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.6847002577375472,0.5390961089048,0.16585129363677373
14,spacet_v1_ratio,titration,Titration (0-90%),0.6617885913476632,0.6407047511178793,0.12463126333837507
14,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7718842104264202,0.7777164136815122,0.06555486953071092
14,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8670156554282842,0.8153566884600939,0.08547125962276224
14,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8964940596356714,0.6456553167222593,0.10324930896860411
14,spacet_v3_irwls,titration,Titration (0-90%),0.9055993707900596,0.7607744614915066,0.07078680994944972
14,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7334369989829923,0.7550133619391067,0.07205701505565885
14,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8741946241407773,0.8270110205164225,0.08326784542842161
14,music,tumor_purity,Tumor Purity (60-90%),0.8385026800225106,0.5574737782670316,0.13241681387108872
14,music,titration,Titration (0-90%),0.8136965260881879,0.6663978279424417,0.09834923584972305
14,music,uniform,Uniform (alpha=1.0),0.8366418586145927,0.8097394575047866,0.05426604703942055
14,music,sparse,Sparse (alpha=0.3),0.9283104010262059,0.8255989929815374,0.0643322980263996
14,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8798603557444058,0.7645941229514166,0.10854114732349007
14,dwls_minor,titration,Titration (0-90%),0.8435395391424123,0.7636291840950679,0.08922172469417028
14,dwls_minor,uniform,Uniform (alpha=1.0),0.8541170645586884,0.8417559618769015,0.05225256158292637
14,dwls_minor,sparse,Sparse (alpha=0.3),0.9450329471579445,0.8881411566988773,0.05615811074855515
15,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.10626852324380591,0.5314405190912899,0.29350658955941755
15,spacet_v0_none,titration,Titration (0-90%),0.17006353911619745,0.6369162592992964,0.21317037212231477
15,spacet_v0_none,uniform,Uniform (alpha=1.0),0.6278469625850605,0.7145499819064851,0.09422013401610982
15,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7190759571774852,0.7734682126849726,0.11850614313612481
15,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.10556508437809141,0.5446401096509791,0.2944276795214489
15,spacet_v1_ratio,titration,Titration (0-90%),0.16982439775708008,0.6439260497259351,0.21373764281734467
15,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6331557925444017,0.7233599883328464,0.09360533573134577
15,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7239969383567069,0.7789255088188632,0.11759438447234813
15,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.7908798698941325,0.575778602460982,0.14515473237896975
15,spacet_v3_irwls,titration,Titration (0-90%),0.6568675104606629,0.6828690602315448,0.12729129909889494
15,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7828337262360803,0.7899953691600102,0.0651616042960956
15,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.859433674056011,0.8180069846569423,0.08299595327883953
15,music,tumor_purity,Tumor Purity (60-90%),0.949783870801683,0.6344025576629686,0.08366696457520824
15,music,titration,Titration (0-90%),0.9113735048202442,0.7399137261012315,0.07019020173500412
15,music,uniform,Uniform (alpha=1.0),0.8155965765226596,0.7912127154818387,0.06101747811711598
15,music,sparse,Sparse (alpha=0.3),0.9205062015262342,0.8342758875603737,0.06340860579549122
15,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9418112584833566,0.5779468531155384,0.0809030812748646
15,dwls_minor,titration,Titration (0-90%),0.8565268707264221,0.6680317034453642,0.08640876470497465
15,dwls_minor,uniform,Uniform (alpha=1.0),0.5451957780323639,0.6104267509031072,0.10639680402761291
15,dwls_minor,sparse,Sparse (alpha=0.3),0.8353404364003101,0.7479436682553304,0.09020964550360891
16,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.28712978729920957,0.4807250719988031,0.2291363960297296
16,spacet_v0_none,titration,Titration (0-90%),0.3430790400655819,0.5706269163463193,0.17166711868713747
16,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7268828284818826,0.7502267708965582,0.07387832799742272
16,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8413730724799898,0.7872159307942952,0.08862817845351266
16,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.34443019714196105,0.47757714328906964,0.22089321741898377
16,spacet_v1_ratio,titration,Titration (0-90%),0.3907926223220681,0.575718712289615,0.1653350795197528
16,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.738855946571628,0.7583950173755514,0.0712522461731142
16,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8479238014959947,0.7855482101819418,0.0864828273192645
16,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8695333511530415,0.5936565144152834,0.1172525232500586
16,spacet_v3_irwls,titration,Titration (0-90%),0.8695813054889779,0.7120090918278927,0.08499926877437515
16,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.752545154291753,0.7426537900814193,0.0671090261534
16,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8759079995305532,0.7900925322761336,0.07757729130577827
16,music,tumor_purity,Tumor Purity (60-90%),0.6366194799228478,0.5441160297506843,0.17865701024889422
16,music,titration,Titration (0-90%),0.6318919062804097,0.6029534241409165,0.1333244114045974
16,music,uniform,Uniform (alpha=1.0),0.8275140440784386,0.8205095834581555,0.05647252664320097
16,music,sparse,Sparse (alpha=0.3),0.8971341622456219,0.8061781091742529,0.07108728199241048
16,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9319902393311921,0.7371935621537449,0.08685507135580739
16,dwls_minor,titration,Titration (0-90%),0.9200975996585409,0.8007120412693954,0.06826553468936997
16,dwls_minor,uniform,Uniform (alpha=1.0),0.9223826743572964,0.8998054752486035,0.03763759822798129
16,dwls_minor,sparse,Sparse (alpha=0.3),0.9653179909644805,0.8864934790508839,0.04244031650359844
17,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9661875131587059,0.5851291803381943,0.08539944346446506
17,spacet_v0_none,titration,Titration (0-90%),0.9199164041754682,0.7620773331878499,0.06904382919351741
17,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8245812530901793,0.8353958238626609,0.06013023398074527
17,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9041529689634403,0.857840124379819,0.06891414124954877
17,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9681094977182505,0.5914699105738798,0.08406803317652556
17,spacet_v1_ratio,titration,Titration (0-90%),0.9217681852633783,0.7651667645193457,0.06829902209473879
17,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.825458446773502,0.835946148971044,0.059960827152961575
17,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9046663172561242,0.8588741456111997,0.06873631207575011
17,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9850097716603717,0.6400175511624765,0.07749456788645157
17,spacet_v3_irwls,titration,Titration (0-90%),0.9508123450965597,0.8071768137920067,0.054463874843778994
17,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8389298464509874,0.8536464834846689,0.056885819422174654
17,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9160324882624054,0.868470012202033,0.06414496790276503
17,music,tumor_purity,Tumor Purity (60-90%),0.9576245025706238,0.5997956711707155,0.09372432917739401
17,music,titration,Titration (0-90%),0.914892634219442,0.7541055357473617,0.07477710536245254
17,music,uniform,Uniform (alpha=1.0),0.8320314815844646,0.7978663078380205,0.05785016788490245
17,music,sparse,Sparse (alpha=0.3),0.9298938937256346,0.8235435808381147,0.05891708496668279
17,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9733863406766242,0.7370721115673329,0.07950130418181593
17,dwls_minor,titration,Titration (0-90%),0.918382351436711,0.8514318717380024,0.06987574228403362
17,dwls_minor,uniform,Uniform (alpha=1.0),0.8490078917724699,0.9100742870599652,0.05694651898312046
17,dwls_minor,sparse,Sparse (alpha=0.3),0.9308473373136508,0.9243711178549863,0.0588523957734231
18,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9888096510263799,0.753199871719519,0.035500195467281156
18,spacet_v0_none,titration,Titration (0-90%),0.9493819092162208,0.7971269591058269,0.05603363743592005
18,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7756195074449832,0.7539495153576122,0.06732349206539903
18,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8642403754817026,0.8097219358458806,0.08213827898288471
18,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9886092144153605,0.7555141523871027,0.0355394810688852
18,spacet_v1_ratio,titration,Titration (0-90%),0.9487671141144339,0.7990564772255381,0.056140217739669575
18,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7749644837208696,0.7566741280133037,0.06733216636204073
18,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8647210599730336,0.8122171216043892,0.08195615506335117
18,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9785009908987147,0.6621370627224251,0.04873599399847661
18,spacet_v3_irwls,titration,Titration (0-90%),0.958756275306319,0.8162680565517144,0.04941866104846614
18,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8023070479279535,0.7989407253894698,0.06262572711353098
18,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9024801643855597,0.855312598537249,0.06987898954931054
18,music,tumor_purity,Tumor Purity (60-90%),0.7813427595501331,0.683053232572361,0.15087449613387
18,music,titration,Titration (0-90%),0.7636976787600018,0.7343750530488562,0.11162289754821852
18,music,uniform,Uniform (alpha=1.0),0.8687657694074942,0.8695047881083505,0.05346764225414239
18,music,sparse,Sparse (alpha=0.3),0.9271444676847342,0.868704794619268,0.061063477281908356
18,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.969833322739909,0.7128886719070013,0.07119646304690745
18,dwls_minor,titration,Titration (0-90%),0.944038593778676,0.8442815842621876,0.06112645050262979
18,dwls_minor,uniform,Uniform (alpha=1.0),0.875344292305855,0.9158714123059916,0.05012993074572709
18,dwls_minor,sparse,Sparse (alpha=0.3),0.944301913078171,0.9196225181442247,0.053347280563929754
19,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.8897976193539027,0.7071415513305734,0.10546475106098448
19,spacet_v0_none,titration,Titration (0-90%),0.8730849322342528,0.7392009424527725,0.08957361882853448
19,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8504404328628354,0.8370643932526249,0.053943868116429025
19,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9253912483635474,0.8586324954146017,0.06418911745506042
19,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8950022114885773,0.7092440359152649,0.10319084912913694
19,spacet_v1_ratio,titration,Titration (0-90%),0.8782599575327429,0.7387822105773628,0.08787831713464556
